Patrimonio;Prefixo;Material;Operacao;Tipo;Subtipo;Unidade;Unidade Agrupadora;Estado;Acautelado Para
-;-;Pá Quadrada Ou De Bico;PLUVIAM;OPERACIONAL;Fogo em Vegetação;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Pá Quadrada Ou De Bico;PLUVIAM;OPERACIONAL;Fogo em Vegetação;DBM 4/6 - Cantagalo;6º GBM - Nova Friburgo;deposito;-
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 4/6 - Cantagalo;6º GBM - Nova Friburgo;operando;-
-;-;Corda De Prontidão - até 50m;PLUVIAM;OPERACIONAL;Salvamento;DBM 1/6 - Cordeiro;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
